age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
21,2,236696, Some-college,10,1, Other-service,0,0,0,0,0,57,0,0
41,2,265266, Assoc-acdm,12,0, Tech-support,1,0,0,0,0,40,0,0
44,0,34935, Some-college,10,1, Other-service,3,1,0,0,0,40,0,0
22,2,58222, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,0
29,0,301010, Some-college,10,1, Armed-Forces,0,1,0,0,0,60,0,0
29,2,419721, HS-grad,9,1, Other-service,4,1,1,0,0,40,1,0
58,1,186791, Some-college,10,0, Transport-moving,2,0,1,0,0,40,0,1
36,1,180686, Prof-school,15,0, Prof-specialty,1,0,0,0,0,50,0,0
30,2,209103, Assoc-voc,11,0, Exec-managerial,1,0,0,0,0,48,0,0
37,2,32668, Bachelors,13,0, Machine-op-inspct,1,0,0,0,0,43,0,1
29,2,256956, Assoc-voc,11,1, Machine-op-inspct,0,0,0,0,0,40,0,0
26,2,202203, 5th-6th,3,1, Adm-clerical,3,0,1,0,0,40,1,0
43,2,85995, HS-grad,9,0, Sales,1,0,0,0,0,45,0,0
49,2,125421, HS-grad,9,0, Craft-repair,2,0,1,0,0,40,0,1
45,0,283037, Bachelors,13,0, Exec-managerial,1,0,0,0,0,40,0,0
28,2,192932, Bachelors,13,1, Prof-specialty,0,0,1,0,0,40,0,0
20, ?,244689, Some-college,10,1, ?,0,0,1,0,0,25,0,0
51,2,179646, HS-grad,9,1, Adm-clerical,4,0,1,0,0,40,0,0
32,2,509350, Some-college,10,0, Handlers-cleaners,1,0,0,0,0,50,1,1
24,2,96279, HS-grad,9,1, Machine-op-inspct,3,0,1,0,0,40,0,0
35,2,119098, Doctorate,16,0, Prof-specialty,1,0,0,7298,0,40,0,1
35, ?,327120, Assoc-acdm,12,1, ?,0,0,0,0,0,55,0,0
41,0,144928, Bachelors,13,0, Prof-specialty,1,0,0,0,0,40,0,1
48,2,55237, Bachelors,13,0, Craft-repair,1,0,0,0,0,45,0,1
61,0,101265, HS-grad,9,1, Adm-clerical,4,0,1,1471,0,35,0,0
20,2,114874, Some-college,10,1, Adm-clerical,3,0,0,0,0,30,0,0
27,2,190525, HS-grad,9,1, Sales,0,0,0,0,0,50,0,1
55,2,121912, Some-college,10,0, Transport-moving,1,0,0,0,0,24,0,1
39,2,83893, HS-grad,9,0, Adm-clerical,1,0,0,0,0,40,0,1
17, ?,138507, 10th,6,1, ?,3,0,0,0,0,20,0,0
47,2,256522, HS-grad,9,0, Handlers-cleaners,1,0,0,0,0,40, ?,0
52,2,168381, HS-grad,9,1, Other-service,4,2,1,0,0,40,1,1
24,2,293579, HS-grad,9,1, Sales,3,1,1,0,0,20,0,0
29,2,285290, 11th,7,1, Other-service,4,1,1,0,0,40,0,0
25,2,188488, HS-grad,9,1, Machine-op-inspct,5,0,0,0,0,40,0,0
20,2,324469, Some-college,10,1, Machine-op-inspct,0,0,1,0,0,40,0,0
23,2,275244, HS-grad,9,1, Machine-op-inspct,0,1,0,0,0,35,0,0
57,2,265099, Prof-school,15,0, Prof-specialty,1,0,0,0,0,60,0,0
51,2,146767, Assoc-voc,11,0, Prof-specialty,1,0,0,0,0,40,0,1
33,2,40681, Some-college,10,1, Prof-specialty,0,0,1,3674,0,16,0,0
39,2,174938, Bachelors,13,1, Prof-specialty,0,0,0,0,0,40,0,0
40,2,240124, HS-grad,9,0, Exec-managerial,1,0,0,0,0,40,0,1
71,2,269708, Bachelors,13,1, Tech-support,3,0,1,2329,0,16,0,0
38,0,34180, Some-college,10,0, Exec-managerial,1,0,0,0,0,40,0,0
28,0,225904, Prof-school,15,1, Prof-specialty,4,0,0,0,0,40,0,0
57,2,89392, Masters,14,1, Prof-specialty,0,0,1,0,0,40,0,0
47,2,46857, Some-college,10,1, Adm-clerical,0,0,0,0,0,40,0,0
59,0,105363, HS-grad,9,1, Adm-clerical,3,0,0,0,0,40,0,0
26,2,195105, HS-grad,9,1, Sales,0, ?,0,0,0,40,0,0
35,2,184117, Bachelors,13,1, Adm-clerical,3,0,1,0,0,40,0,0
61,1,134768, Bachelors,13,0, Exec-managerial,1,0,0,0,0,50,1,1
17, ?,145886, 11th,7,1, ?,3,0,1,0,0,30,0,0
36,2,153078, Bachelors,13,0, Exec-managerial,1,2,0,0,0,60, ?,1
62, ?,225652, 7th-8th,4,0, ?,1,0,0,3411,0,50,0,0
34,2,467108, Some-college,10,1, Prof-specialty,0,0,0,0,0,50,0,1
32,1,199765, Bachelors,13,0, Craft-repair,1,0,0,7688,0,50,0,1
42,2,173938, HS-grad,9,1, Sales,3,0,1,0,0,40,0,0
39,2,191161, Some-college,10,0, Craft-repair,1,0,0,0,0,40,0,0
58,2,132606, 5th-6th,3,1, Machine-op-inspct,0,1,0,0,0,40,0,0
61,1,30073, HS-grad,9,0, Farming-fishing,1,0,0,0,1848,60,0,1
40,2,155190, 10th,6,1, Craft-repair,5,1,0,0,0,55,0,0
31,2,42900, Bachelors,13,1, Tech-support,0,0,0,0,0,37,0,0
36,2,191161, HS-grad,9,1, Sales,0,0,0,0,0,50,0,0
23,2,181820, Some-college,10,1, Machine-op-inspct,3,0,0,0,0,40,0,0
33,2,105974, HS-grad,9,1, Craft-repair,0,0,0,0,0,41,0,0
52,2,146378, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,1
22,2,103440, HS-grad,9,1, Other-service,0,0,1,0,0,24,0,0
51,2,203435, Some-college,10,1, Sales,4,0,1,0,0,40,1,0
31,0,168312, Assoc-voc,11,1, Exec-managerial,0,0,1,0,0,40,0,0
49,1,257764, HS-grad,9,1, Exec-managerial,4,0,1,0,0,40,0,0
49,2,171301, HS-grad,9,0, Machine-op-inspct,2,1,1,0,0,40,0,0
53,0,225339, Some-college,10,1, Adm-clerical,0,1,1,0,0,40,0,0
52,2,152234, HS-grad,9,0, Exec-managerial,1,2,0,99999,0,40,1,1
20,2,444554, 10th,6,1, Handlers-cleaners,3,0,0,0,0,40,0,0
26,2,403788, Assoc-acdm,12,1, Other-service,3,1,0,0,0,40,0,0
61, ?,190997, HS-grad,9,0, ?,1,0,0,0,0,6,0,0
43,2,221550, Masters,14,1, Other-service,0,0,1,0,0,30,1,0
46,1,98929, Bachelors,13,0, Sales,1,0,0,0,0,52,0,0
43,0,169203, Assoc-voc,11,1, Adm-clerical,0,0,1,0,0,35,0,0
41,2,102332, HS-grad,9,1, Sales,4,1,1,0,0,40,0,0
44,1,230684, HS-grad,9,0, Transport-moving,1,0,0,0,0,55,0,0
54,2,449257, HS-grad,9,0, Farming-fishing,1,0,0,0,0,40,0,0
65,2,198766, Masters,14,0, Sales,1,0,0,20051,0,40,0,1
32,2,97429, Bachelors,13,1, Exec-managerial,4,0,1,0,0,40,1,0
25,2,208999, Some-college,10,1, Adm-clerical,3,0,0,0,0,40,0,0
23,2,37072, Bachelors,13,1, Sales,0,0,0,0,0,50,0,0
25,0,163101, Bachelors,13,1, Prof-specialty,0,0,0,0,0,45,0,0
19,2,119075, Some-college,10,1, Handlers-cleaners,3,0,0,0,0,50,0,0
37,1,137314, HS-grad,9,0, Exec-managerial,1,0,0,0,0,60,0,0
45,2,127303, Some-college,10,1, Machine-op-inspct,3,0,0,0,0,45,0,0
37,2,349116, HS-grad,9,1, Sales,0,1,0,0,0,44,0,0
40,1,266324, Some-college,10,1, Exec-managerial,5,0,0,0,1564,70,1,1
19, ?,194095, Some-college,10,1, ?,3,0,0,0,0,40,0,0
17,2,46496, 11th,7,1, Other-service,3,0,0,0,0,5,0,0
27,2,29904, Bachelors,13,1, Tech-support,0,0,1,0,0,40,0,0
40,0,289403, 7th-8th,4,0, Craft-repair,1,1,0,0,1887,40, ?,1
59,2,226922, HS-grad,9,1, Sales,4,0,1,0,1762,30,0,0
19,0,234151, HS-grad,9,1, Adm-clerical,4,1,1,0,0,40,0,0
43,2,238287, 10th,6,1, Machine-op-inspct,0,1,0,0,0,40,0,0
42,2,230624, 10th,6,1, Transport-moving,4,0,0,0,0,40,0,1
54,2,398212, HS-grad,9,0, Transport-moving,1,1,0,5013,0,40,0,0
54,1,114758, Masters,14,0, Sales,1,0,0,0,0,50,0,0
51,2,246519, 10th,6,0, Handlers-cleaners,1,0,0,2105,0,45,0,0
50,2,137815, HS-grad,9,0, Transport-moving,1,0,0,0,0,60,0,1
40,2,260696, HS-grad,9,1, Adm-clerical,0,0,1,0,0,40,0,0
55,2,325007, Assoc-acdm,12,0, Tech-support,1,0,0,0,0,25,0,0
50,2,113176, HS-grad,9,1, Adm-clerical,0,0,1,0,0,40,0,0
31,2,66815, HS-grad,9,0, Craft-repair,1,0,0,0,0,50,0,0
42, ?,51795, HS-grad,9,1, ?,4,1,1,0,0,32,0,0
24,2,241523, HS-grad,9,0, Other-service,1,0,0,0,0,45,0,1
30,2,30226, 11th,7,1, Sales,3,0,0,0,0,40,0,0
39,0,352628, Assoc-acdm,12,0, Craft-repair,2,0,1,0,0,50,0,1
37,2,143912, HS-grad,9,1, Transport-moving,0,0,0,0,0,50,0,0
33,2,130021, HS-grad,9,0, Transport-moving,1,0,0,0,0,40,0,0
48,2,329778, HS-grad,9,1, Other-service,4,0,1,0,0,40,0,0
43,1,196945, HS-grad,9,0, Other-service,1,2,0,0,0,78,1,0
39,2,24342, Bachelors,13,0, Prof-specialty,1,0,0,0,0,40,0,1
53,2,34368, Some-college,10,0, Exec-managerial,1,0,0,0,0,45,0,1
52,1,173839, 10th,6,0, Exec-managerial,1,0,0,0,0,60,0,0
28,0,73211, Some-college,10,0, Adm-clerical,1,2,0,0,0,20,0,0
32,2,86723, HS-grad,9,1, Other-service,0,0,0,0,0,52,0,0
31,2,179186, Bachelors,13,0, Sales,1,1,0,0,0,90,0,1
31,2,127610, Bachelors,13,0, Prof-specialty,2,0,1,0,0,40,0,1
47,2,115070, Some-college,10,1, Adm-clerical,0,0,1,0,0,40,0,0
19, ?,172582, Some-college,10,1, ?,3,0,0,0,0,50,0,0
40,2,256202, Assoc-voc,11,0, Handlers-cleaners,1,1,0,0,0,40,0,0
40,2,202872, Assoc-acdm,12,1, Adm-clerical,3,0,1,0,0,45,0,0
41,2,184102, 11th,7,1, Other-service,0,0,0,0,0,40,0,0
53,0,130703, HS-grad,9,0, Adm-clerical,1,1,0,0,0,40,0,0
46,2,134727, 11th,7,1, Machine-op-inspct,4,1,0,0,0,43,1,0
45,1,36228, Bachelors,13,0, Farming-fishing,1,0,0,4386,0,35,0,1
39,2,297847, 9th,5,0, Other-service,2,1,1,3411,0,34,0,0
19,2,213644, HS-grad,9,1, Machine-op-inspct,0,0,0,0,0,40,0,0
57,2,173796, HS-grad,9,0, Transport-moving,1,0,0,0,1887,40,0,1
49,2,147322, Assoc-voc,11,0, Machine-op-inspct,2,0,1,0,0,40,1,0
59,2,296253, HS-grad,9,1, Exec-managerial,0,0,1,0,0,40,0,0
32,2,180871, Assoc-voc,11,1, Sales,0,0,0,0,0,50,0,1
18, ?,169882, Some-college,10,1, ?,3,0,1,594,0,15,0,0
35,0,211115, Some-college,10,1, Protective-serv,0,1,0,0,0,40,0,0
58,1,183870, 10th,6,0, Transport-moving,2,0,1,0,0,40,0,0
28,2,441620, Bachelors,13,1, Other-service,0,0,0,0,0,43,1,0
36,0,218542, Assoc-acdm,12,0, Adm-clerical,2,0,1,0,0,40,0,1
41,1,141327, Masters,14,1, Prof-specialty,4,0,1,0,0,35,0,0
47,2,67716, HS-grad,9,0, Sales,1,0,0,0,0,40,0,1
50,1,175339, HS-grad,9,0, Craft-repair,1,0,0,0,1672,60,0,0
61, ?,347089, HS-grad,9,0, ?,1,0,0,0,0,16,0,0
36,2,336595, HS-grad,9,0, Exec-managerial,1,0,0,0,0,50,0,1
38,2,27997, Assoc-voc,11,1, Craft-repair,0,0,0,0,0,40,0,0
56,1,145574, HS-grad,9,0, Other-service,1,0,0,0,1902,60,0,1
50,2,30447, Assoc-voc,11,0, Transport-moving,1,0,0,0,0,45,0,0
45,1,256866, Some-college,10,0, Sales,1,0,0,5013,0,40,0,0
44,1,120837, HS-grad,9,0, Exec-managerial,1,0,0,0,0,66,0,0
51,2,185283, Some-college,10,0, Exec-managerial,1,0,0,0,0,45,0,1
44,1,229466, Some-college,10,0, Exec-managerial,1,0,0,0,0,50,0,1
25,2,298225, HS-grad,9,1, Craft-repair,0,0,0,0,0,50,0,0
60,2,185749, 11th,7,1, Transport-moving,4,1,0,0,0,40,0,0
17, ?,333100, 10th,6,1, ?,3,0,0,1055,0,30,0,0
49,1,125892, Masters,14,0, Exec-managerial,1,0,0,0,0,50,0,1
46,2,563883, HS-grad,9,0, Craft-repair,1,1,0,0,0,60,0,1
56,2,311249, HS-grad,9,1, Adm-clerical,4,1,1,0,0,38,0,0
25,2,221757, HS-grad,9,1, Craft-repair,0,0,0,3325,0,45,0,0
22,2,310152, Some-college,10,1, Transport-moving,0,0,0,0,0,40,0,0
76, ?,211453, HS-grad,9,1, ?,0,1,1,0,0,2,0,0
41,1,94113, Prof-school,15,0, Prof-specialty,1,0,0,0,0,60,0,1
48,1,192945, HS-grad,9,0, Exec-managerial,1,0,0,7688,0,40,0,1
46,2,161508, 10th,6,1, Machine-op-inspct,0,1,0,0,0,40,0,0
30,2,177675, Some-college,10,1, Craft-repair,0,0,0,0,0,40,0,1
39,2,51100, HS-grad,9,0, Transport-moving,1,0,0,0,0,40,0,1
40,2,100584, 10th,6,1, Craft-repair,0,1,0,0,0,40,0,0
70,0,163003, HS-grad,9,0, Adm-clerical,1,1,0,0,0,40,0,0
35,2,67728, Some-college,10,0, Craft-repair,1,0,0,0,2051,45,0,0
49,2,101320, Masters,14,1, Exec-managerial,0,0,1,0,0,75,0,0
24,2,42706, Assoc-voc,11,1, Protective-serv,0,0,0,0,0,60,0,0
40,2,228535, Assoc-acdm,12,0, Prof-specialty,1,0,0,7298,0,36,0,1
61,2,120939, Prof-school,15,0, Transport-moving,1,0,0,0,0,5,0,1
25,2,98283, Bachelors,13,1, Prof-specialty,3,2,0,0,0,40,0,0
28,0,216481, Bachelors,13,1, Prof-specialty,0,0,1,0,0,40,0,0
69,0,208869, Masters,14,0, Prof-specialty,1,0,0,0,0,11,0,0
22,2,207940, Some-college,10,1, Handlers-cleaners,3,0,1,0,0,36,0,0
47,2,34248, HS-grad,9,0, Adm-clerical,1,0,0,0,0,38,0,0
38,2,83727, HS-grad,9,1, Other-service,4,0,1,0,0,48,0,0
26,2,183077, Assoc-voc,11,1, Adm-clerical,3,0,1,0,0,40,0,0
17,2,197850, 11th,7,1, Adm-clerical,3,2,1,0,0,24,0,0
33,1,235271, Some-college,10,1, Other-service,0,0,0,0,0,35,0,0
43,1,35236, HS-grad,9,1, Craft-repair,0,0,0,0,0,40,0,0
58,2,255822, Assoc-voc,11,0, Craft-repair,1,0,0,0,0,40,0,1
53,1,263925, HS-grad,9,0, Sales,1,0,0,99999,0,40,0,1
26,2,256263, HS-grad,9,1, Craft-repair,0,0,0,0,0,25,0,0
43,0,293535, Bachelors,13,0, Prof-specialty,1,1,0,0,0,40,0,1
31,2,209448, 10th,6,0, Farming-fishing,1,0,0,2105,0,40,1,0
30,2,57651, HS-grad,9,1, Adm-clerical,4,0,0,0,2001,42,0,0
25,2,174592, HS-grad,9,1, Other-service,3,0,1,0,0,25,0,0
57,0,278763, HS-grad,9,1, Adm-clerical,4,0,1,0,0,40,0,0
37,2,175232, Masters,14,1, Exec-managerial,4,0,0,0,0,60,0,1
32,2,402812, Some-college,10,0, Sales,1,0,0,0,0,48,0,0
26,2,101150, HS-grad,9,1, Exec-managerial,0,0,1,0,0,41,0,0
45,2,103538, HS-grad,9,0, Adm-clerical,1,0,0,0,0,40,0,1
53,0,156877, HS-grad,9,0, Adm-clerical,1,0,0,15024,0,35,0,1
27,2,23940, HS-grad,9,1, Handlers-cleaners,5,1,0,0,0,40,0,0
28,1,210295, 11th,7,0, Craft-repair,1,0,0,0,0,50,0,1
32,2,80058, 11th,7,1, Sales,0,0,0,0,0,43,0,1
35,2,187119, Bachelors,13,1, Sales,0,0,1,0,1980,65,0,0
36,1,105021, Some-college,10,0, Exec-managerial,1,0,0,0,0,55,0,1
19,2,225775, Some-college,10,1, Adm-clerical,0,0,0,0,0,40,0,0
37,1,395831, Bachelors,13,0, Exec-managerial,1,0,0,0,0,80,0,1
49,2,50282, Some-college,10,1, Machine-op-inspct,0,0,0,3325,0,45,0,0
20,2,32732, Some-college,10,1, Other-service,0,0,0,0,0,45,0,0
64,1,179436, Bachelors,13,0, Exec-managerial,1,0,0,15024,0,55,0,1
60, ?,290593, Masters,14,0, ?,1,0,0,0,0,40,0,0
32,2,123253, Assoc-acdm,12,0, Craft-repair,1,0,0,0,0,42,0,0
58,0,48433, HS-grad,9,0, Exec-managerial,1,0,0,0,0,40,0,0
42,2,245317, HS-grad,9,0, Sales,1,0,0,0,0,50,0,0
20,2,431745, Some-college,10,1, Adm-clerical,0,1,1,0,0,14,0,0
42,0,436006, Some-college,10,0, Adm-clerical,1,1,0,0,0,40,0,0
25,2,224943, Some-college,10,1, Prof-specialty,4,1,0,0,0,40,0,0
30,1,167990, Assoc-voc,11,0, Prof-specialty,1,0,0,15024,0,65,0,1
37,1,217054, Bachelors,13,0, Prof-specialty,1,0,0,0,0,35,0,1
66,1,298834, Assoc-voc,11,0, Prof-specialty,1,0,0,0,0,50,0,0
59,1,125000, Bachelors,13,0, Exec-managerial,1,0,0,0,0,40,1,1
44,2,123983, Bachelors,13,1, Other-service,0,2,0,0,0,40,1,0
46,2,155489, HS-grad,9,0, Adm-clerical,1,0,0,0,0,58,0,1
59,2,284834, Bachelors,13,0, Adm-clerical,2,0,1,2885,0,30,0,0
25,2,212495, Bachelors,13,1, Exec-managerial,3,0,0,0,1340,40,0,0
17,0,32124, 9th,5,1, Other-service,3,1,0,0,0,9,0,0
47,0,246891, Bachelors,13,0, Protective-serv,1,0,0,0,0,40,0,0
47,0,141483, 9th,5,1, Other-service,0,0,1,0,0,40,0,0
30,2,31985, Some-college,10,1, Exec-managerial,4,0,1,0,0,40,0,0
20,2,170800, Some-college,10,1, Farming-fishing,3,0,1,0,0,40,0,0
26,0,166295, Bachelors,13,1, Prof-specialty,0,0,0,0,2339,55,0,0
20,2,231286, Some-college,10,1, Handlers-cleaners,0,1,0,0,0,15,0,0
33,2,159322, HS-grad,9,1, Other-service,4,0,0,0,0,40,0,0
48,2,176026, HS-grad,9,0, Machine-op-inspct,1,0,0,0,0,40,0,0
52,2,118025, Bachelors,13,0, Exec-managerial,1,0,0,99999,0,50,0,1
37,2,26898, HS-grad,9,1, Exec-managerial,4,0,1,0,0,12,0,0
47,2,232628, HS-grad,9,0, Craft-repair,1,1,0,0,0,40,0,0
40,2,85995, 10th,6,0, Machine-op-inspct,1,0,0,0,0,40,0,1
48,2,125421, Masters,14,1, Exec-managerial,4,0,1,0,0,40,0,1
49,2,245305, 10th,6,0, Transport-moving,1,1,0,0,0,42,0,1
50,2,73493, Some-college,10,1, Other-service,0,0,1,0,0,40,0,0
30,2,197058, Assoc-acdm,12,1, Prof-specialty,0,0,1,0,0,40,0,0
34,2,122116, Some-college,10,0, Exec-managerial,1,0,0,0,0,40,0,0
43,2,75742, HS-grad,9,0, Machine-op-inspct,1,0,0,0,0,40,0,0
22,2,214731, 10th,6,0, Machine-op-inspct,2,0,1,0,0,40,0,0
35,2,265954, HS-grad,9,1, Other-service,0,1,0,0,0,40,0,0
26,0,197156, HS-grad,9,1, Adm-clerical,3,0,1,0,0,30,0,0
62,2,162245, Prof-school,15,0, Prof-specialty,1,0,0,0,1628,70,0,0
39,0,203070, HS-grad,9,1, Protective-serv,0,0,0,0,0,40,0,0
59,0,165695, Some-college,10,0, Craft-repair,1,0,0,0,0,40,0,0
69, ?,473040, 5th-6th,3,1, ?,0,0,0,0,0,40,0,0
27,2,168107, Bachelors,13,0, Craft-repair,1,0,0,0,0,40,0,0
17,2,163494, 10th,6,1, Sales,3,0,0,0,0,30,0,0
38,2,180342, Bachelors,13,0, Adm-clerical,1,0,0,0,0,40,0,0
41,2,122381, Some-college,10,0, Craft-repair,1,0,0,0,1887,50,0,1
27,2,148069, 10th,6,1, Machine-op-inspct,4,0,1,0,0,40,0,0
23,2,200973, HS-grad,9,1, Adm-clerical,3,0,1,0,0,40,0,0
17,2,130806, 10th,6,1, Handlers-cleaners,3,0,0,0,0,24,0,0
56,2,117148, 7th-8th,4,1, Machine-op-inspct,0,0,1,0,0,40,0,0
24,2,213977, Some-college,10,1, Adm-clerical,0,0,1,0,0,40,0,0
62,2,134768, Doctorate,16,0, Prof-specialty,1,0,0,7688,0,40, ?,1
44,2,139338, 12th,8,1, Transport-moving,4,1,0,0,0,40,0,0
23,2,315877, Bachelors,13,1, Adm-clerical,0,0,0,0,0,30,0,0
41,1,195124, HS-grad,9,1, Sales,0,0,0,0,0,50, ?,0
25,2,352057, HS-grad,9,1, Transport-moving,0,0,0,0,0,65,0,0
21,2,236684, Some-college,10,1, Other-service,5,1,1,0,0,8,0,0
18,2,208447, 12th,8,1, Handlers-cleaners,3,0,0,0,0,6,0,0
45,2,149640, Some-college,10,0, Craft-repair,1,0,0,0,0,40,0,0
75, ?,111177, Bachelors,13,1, ?,0,0,1,25124,0,16,0,1
51,2,154342, 7th-8th,4,0, Protective-serv,1,0,0,0,0,40,0,0
42,0,141459, HS-grad,9,1, Other-service,5,1,1,0,0,40,0,0
47,2,111797, Some-college,10,1, Other-service,0,1,1,0,0,35,1,0
29,2,111900, Some-college,10,0, Farming-fishing,1,0,0,0,0,40,0,0
33,2,78707, 11th,7,1, Other-service,0,1,0,0,0,40,0,0
43,0,160574, Bachelors,13,0, Craft-repair,1,0,0,0,0,40,0,0
20, ?,174714, Some-college,10,1, ?,3,0,0,0,0,16,0,0
19, ?,62534, Bachelors,13,1, ?,3,1,1,0,0,40,1,0
44,2,216907, Assoc-acdm,12,0, Craft-repair,1,0,0,0,1848,40,0,1
24,2,198148, Some-college,10,1, Other-service,3,0,0,0,0,30,0,0
19,2,124265, Some-college,10,1, Handlers-cleaners,3,0,0,0,0,40,0,0
49, ?,261059, 10th,6,1, ?,3,0,0,2176,0,40,0,0
52,2,208137, Assoc-voc,11,0, Adm-clerical,1,0,0,0,0,40,0,0
38,1,257250, HS-grad,9,1, Farming-fishing,0,0,0,0,0,52,0,0
24,0,147253, Some-college,10,1, Tech-support,0,0,0,0,0,50,0,0
32,0,244268, Bachelors,13,1, Prof-specialty,0,0,0,0,0,50,0,0
72, ?,213255, HS-grad,9,1, ?,0,0,1,0,0,8,0,0
26,2,266912, HS-grad,9,0, Sales,1,0,0,0,0,50,0,1
31,2,169104, Bachelors,13,1, Sales,3,2,0,0,0,40, ?,0
29,2,200511, Bachelors,13,0, Sales,1,0,0,0,0,50,0,0
39,2,128715, HS-grad,9,1, Adm-clerical,0,0,0,10520,0,40,0,1
48,1,65535, HS-grad,9,0, Farming-fishing,1,0,0,0,0,50,0,0
40,2,103395, Some-college,10,0, Craft-repair,1,0,0,0,0,45,0,1
51,2,71046, Some-college,10,1, Exec-managerial,4,0,0,0,0,45,1,0
28,1,125442, HS-grad,9,1, Craft-repair,3,0,0,0,0,40,0,0
22,2,169188, HS-grad,9,1, Exec-managerial,3,0,1,0,0,20,0,0
23,2,121471, Bachelors,13,1, Adm-clerical,0,0,1,0,0,40,0,0
65,2,207281, Some-college,10,0, Protective-serv,1,0,0,0,0,16,0,0
26,0,46097, Bachelors,13,0, Prof-specialty,1,0,0,0,0,40,0,0
20, ?,206671, Some-college,10,1, ?,3,0,0,1055,0,50,0,0
55,2,98361, Masters,14,0, Prof-specialty,1,0,0,15024,0,50, ?,1
38,1,322143, Bachelors,13,0, Other-service,1,0,0,0,0,10,0,0
33,2,149184, HS-grad,9,1, Prof-specialty,0,0,0,0,0,60,0,1
33,0,119829, HS-grad,9,0, Adm-clerical,2,0,1,0,0,60,0,0
37,2,910398, Bachelors,13,1, Sales,0,1,1,0,0,40,0,0
19,2,176570, 11th,7,1, Machine-op-inspct,3,0,0,0,0,60,0,0
24,2,216129, Bachelors,13,1, Sales,0,0,0,0,0,50,0,0
30,2,27207, 11th,7,0, Craft-repair,1,0,0,0,0,45,0,0
57,0,68830, HS-grad,9,1, Exec-managerial,0,0,1,0,0,50,0,0
22,0,178818, Some-college,10,1, Prof-specialty,3,0,1,0,0,20,0,0
57,2,236944, HS-grad,9,0, Machine-op-inspct,1,1,0,0,0,40,0,1
46,0,273771, HS-grad,9,0, Tech-support,1,0,0,0,0,40,0,0
67,2,318533, HS-grad,9,0, Adm-clerical,1,0,0,0,0,35,0,0
35, ?,451940, HS-grad,9,1, ?,4,1,1,0,0,40,0,0
47,2,102318, HS-grad,9,1, Craft-repair,3,0,0,0,0,40,0,0
39,2,379350, 10th,6,0, Craft-repair,1,0,0,0,0,40,0,0
50,2,21095, Some-college,10,1, Other-service,4,2,0,0,0,40,1,0
58,1,211547, 12th,8,1, Sales,0,0,1,0,0,52,0,0
36,2,85272, Assoc-acdm,12,0, Prof-specialty,2,0,1,0,0,30,0,1
45,2,46406, Masters,14,0, Prof-specialty,1,0,0,0,0,36,1,1
54,2,53833, HS-grad,9,0, Machine-op-inspct,1,0,0,0,0,40,0,1
26,2,161007, Bachelors,13,1, Adm-clerical,3,0,0,0,0,30,0,0
60,2,53707, HS-grad,9,0, Prof-specialty,1,0,0,0,0,40,0,1
46,2,370119, Prof-school,15,0, Prof-specialty,1,0,0,99999,0,60,0,1
26,2,310907, Some-college,10,0, Exec-managerial,2,0,1,0,0,35,0,0
32,2,375833, 11th,7,1, Craft-repair,5,0,0,0,0,40,0,0
38,0,107513, HS-grad,9,0, Transport-moving,1,0,0,0,0,40,0,0
48,1,58683, Some-college,10,0, Sales,1,0,0,0,0,70,0,1
44,1,179557, HS-grad,9,0, Exec-managerial,1,0,0,0,1977,45,0,1
37,2,70240, HS-grad,9,1, Other-service,3,2,1,0,0,40,1,0
44,2,147206, Some-college,10,0, Exec-managerial,1,0,0,0,0,40,0,0
31,2,175548, HS-grad,9,1, Other-service,0, ?,1,0,0,35,0,0
61,1,163174, Prof-school,15,0, Prof-specialty,1,0,0,0,0,35,0,1
51,2,126010, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,0
52,2,147876, Bachelors,13,0, Sales,2,0,1,15024,0,60,0,1
45,2,428350, HS-grad,9,0, Machine-op-inspct,2,0,1,0,1740,40,0,0
36, ?,200904, Assoc-acdm,12,0, ?,2,1,1,0,0,21,1,0
39,2,328466, 11th,7,0, Other-service,1,0,0,2407,0,70,1,0
67,0,258973, HS-grad,9,1, Other-service,0,0,1,0,0,24,0,0
40,0,345969, Assoc-acdm,12,0, Adm-clerical,1,0,0,0,0,40,0,1
27,2,127796, 5th-6th,3,1, Farming-fishing,0,0,0,0,0,35,1,0
37,2,405723, 1st-4th,2,0, Machine-op-inspct,1,0,0,0,0,40,1,0
57,2,175942, Some-college,10,0, Exec-managerial,1,0,0,0,0,50,0,1
27,2,284196, 10th,6,1, Other-service,0,0,1,0,0,40,0,0
28,2,89718, HS-grad,9,1, Sales,0,0,1,2202,0,48,0,0
34,1,175761, Bachelors,13,0, Prof-specialty,1,0,0,0,0,60,0,1
54,2,206369, HS-grad,9,0, Machine-op-inspct,1,0,0,5178,0,50,0,1
52,2,158993, HS-grad,9,1, Other-service,5,1,1,0,0,38,0,0
42,2,285066, Bachelors,13,0, Prof-specialty,1,0,0,0,0,45,0,1
48,2,126754, Masters,14,0, Prof-specialty,1,0,0,15024,0,40,0,1
65,0,209280, Masters,14,0, Prof-specialty,1,0,0,6514,0,35,0,1
55,1,52888, Prof-school,15,0, Prof-specialty,2,0,1,0,0,10,0,0
